,ax,ay,az,labelWalking,labelShaking,labelStanding,labelTrotting,gx,gy,gz,temp,pressure
2022-06-07 00:23:43.251,-3.1675396,9.156056,-1.33132484,1,0,0,0,14.119510879999998,-7.936587023999998,-2.3609796,37.288000000000004,
2022-06-07 00:23:43.501,-3.3360271999999997,9.4080232,-4.9064752,1,0,0,0,41.3024312,-121.631716,15.936581920000002,37.29,
2022-06-07 00:23:43.751,-2.86238244,8.460926,-3.8346867199999997,1,0,0,0,28.826824399999996,-54.74878399999999,41.5463416,37.2936,
2022-06-07 00:23:44.001,-2.306313808,9.139477999999999,-4.892674,1,0,0,0,12.846336840000001,5.899987039999998,-13.6341532,37.2888,
2022-06-07 00:23:44.251,-3.51093644,8.7575528,-3.4662752000000006,1,0,0,0,-63.063445600000016,60.5560944,-5.76341408,37.2908,
2022-06-07 00:23:44.501,-2.4084798,9.2605244,-2.4077141600000003,1,0,0,0,-18.1024332,40.3292808,-25.0658544,37.2872,
2022-06-07 00:23:44.751,-2.731464,9.6495408,-3.2235100000000005,1,0,0,0,21.656097600000003,-51.856072000000005,-0.8707217199999998,37.284,
2022-06-07 00:23:45.001,-3.2214976,8.211352799999998,-3.9997252000000003,1,0,0,0,29.970733199999998,-29.763422799999994,23.4317116,37.2844,
2022-06-07 00:23:45.251,-3.65594336,9.0104728,-3.8184901200000003,1,0,0,0,-7.5073196,17.968311439999997,-55.551224000000005,37.2864,
2022-06-07 00:23:45.501,-4.20520696,9.243082800000002,-2.6627444,1,0,0,0,-70.9853776,85.04879599999998,-3.770733200000002,37.2936,
2022-06-07 00:23:45.751,-4.2974056,8.8728444,-1.6670549600000002,1,0,0,0,-17.6365884,19.3682892,-7.7341500000000005,37.2856,
2022-06-07 00:23:46.001,-3.5813792,9.1708172,-2.8275926,1,0,0,0,37.609764,-68.338988,21.8512092,37.28999999999999,
2022-06-07 00:23:46.251,-3.2361612,8.708093600000002,-3.4364676,1,0,0,0,34.160970400000004,-46.81463524,35.73414256,37.29,
2022-06-07 00:23:46.501,-2.8738820000000005,8.9840208,-3.7975955999999997,1,0,0,0,6.614637200000001,-11.082921160000001,-7.8902448000000005,37.2888,
2022-06-07 00:23:46.751,-3.2609836000000003,8.930736000000001,-3.2665424,1,0,0,0,-8.687807199999998,18.7390208,-7.3024436559999995,37.2896,
2022-06-07 00:23:47.001,-3.2509203600000003,9.183850799999998,-2.6355272,1,0,0,0,-7.2414629999999995,9.709756800000001,-7.846342736,37.2924,
2022-06-07 00:23:47.251,1.078305268,8.622123199999999,-5.080040544,1,0,0,0,17.7780644,16.82198204,14.653656000000002,37.3092,
2022-06-07 00:23:47.501,-1.77449092,11.04574484,-2.8939144400000005,1,0,0,0,-5.926821600000002,95.43165,-64.45365199999999,37.3032,
2022-06-07 00:23:47.751,-4.4191246,8.6954488,-1.6959990720000002,1,0,0,0,-1.07805208,-97.05605600000001,27.582916400000002,37.3008,
2022-06-07 00:23:48.001,-1.9850553199999998,8.8359472,-4.0580924,1,0,0,0,25.587814799999997,-56.21712719999999,40.290240399999995,37.3084,
2022-06-07 00:23:48.251,-1.084151136,9.0712392,-3.9469167599999997,1,0,0,0,-16.4024384,15.0219528,-12.200000120000002,37.3052,
2022-06-07 00:23:48.501,-2.278136,8.46792124,-7.61819612,1,0,0,0,23.485386800000004,-167.40729160000004,63.382956400000005,37.312799999999996,
2022-06-07 00:23:48.751,-8.5621276,8.94482228,-3.503559399999999,1,0,0,0,-45.943906399999996,125.05113559999998,-42.4560636,37.31799999999999,
2022-06-07 00:23:49.001,-2.9475843080000006,8.45412096,-7.6831819999999995,1,0,0,0,-6.338955599999995,93.69511920000001,-30.341424000000007,37.3164,
2022-06-07 00:23:49.251,-4.761945399999999,8.287359680000002,-1.9408723999999997,1,0,0,0,-5.197543999999998,-72.0633872,-14.865884000000001,37.3132,
2022-06-07 00:23:49.501,-2.70932412,8.3190784,-5.1636171200000005,1,0,0,0,79.312149,-73.017048,25.609767599999994,37.314400000000006,
2022-06-07 00:23:49.751,-3.6567136160000002,8.386645199999998,-2.6613080408,1,0,0,0,-85.2511804,84.173192,-40.2975868,37.313199999999995,
2022-06-07 00:23:50.001,-3.4908103599999993,9.6741692,-3.9981912,1,0,0,0,87.7268812,-92.76828520000001,1.0463500399999994,37.3148,
2022-06-07 00:23:50.251,-4.140132,8.1745564,-3.90263744,1,0,0,0,3.5146827999999988,7.860935999999996,-7.978024800000001,37.320800000000006,
2022-06-07 00:23:50.501,-4.455927040000001,8.811986800000001,-2.4219929199999997,1,0,0,0,-51.068300799999996,42.38773200000001,-18.82929,37.31960000000001,
2022-06-07 00:23:50.751,-5.855777999999999,7.7249612,-3.3986112000000004,1,0,0,0,58.99757519999999,-99.060972,-9.8634124,37.3164,
2022-06-07 00:23:51.001,-3.81226044,9.4544132,-4.9433734,1,0,0,0,42.0975316,-53.382930400000006,21.451227839999998,37.3232,
2022-06-07 00:23:51.251,-5.0731428,7.6976492,-2.8571107519999996,1,0,0,0,-15.039027240000003,-26.419516119999997,-11.512199680000002,37.321999999999996,
2022-06-07 00:23:51.501,-4.9045576,7.904089600000001,-5.0694032,1,0,0,0,46.4512284,-100.10238799999999,39.363420000000005,37.3256,
2022-06-07 00:23:51.751,-5.0331776,7.7142268000000005,-3.1484672000000002,1,0,0,0,22.2829336,-33.2634156,5.79756,37.3232,
2022-06-07 00:23:52.001,-4.61416,8.3952716,-4.56394,1,0,0,0,-12.139020839999999,17.992683600000003,-13.65610188,37.327600000000004,
2022-06-07 00:23:52.251,-4.6047684,9.239824,-2.8113,1,0,0,0,-47.0366036,43.57071040000001,2.8682812,37.328,
2022-06-07 00:23:52.501,-4.857692,7.6922804,-2.154502,1,0,0,0,-7.834142959999999,32.6097648,-1.0024436000000005,37.32920000000001,
2022-06-07 00:23:52.751,-4.5799452,9.1892176,-2.3149395999999998,1,0,0,0,-0.5658547199999999,-20.9853492,1.3219491839999997,37.327200000000005,
2022-06-07 00:23:53.001,-3.9306236,8.699088,-3.0624971999999997,1,0,0,0,18.3024448,-34.06587372,17.11219776,37.3252,
2022-06-07 00:23:53.251,-3.6145406,8.7350276,-3.6400343999999993,1,0,0,0,12.78293128,-20.44389856,-7.8414608,37.364000000000004,
2022-06-07 00:23:53.501,-3.0123720799999996,9.217491200000001,-3.4313888439999998,1,0,0,0,-18.01219412,75.8487904,-15.585369279999998,37.388,
2022-06-07 00:23:53.751,-4.12527724,9.50348,-2.15430948,1,0,0,0,-27.334147199999997,47.38534884,-14.22439412,37.453199999999995,
2022-06-07 00:23:54.001,-4.6608348,7.1919916,-6.880508000000001,1,0,0,0,44.431718000000004,-114.35859599999999,-9.14146424,37.60920000000001,
2022-06-07 00:23:54.251,-5.690931999999999,7.691226,-4.2689428,1,0,0,0,10.880487600000002,-18.4024334,5.32195124,37.6088,
2022-06-07 00:23:54.501,-5.1611236,7.7868744,-4.194377599999999,1,0,0,0,-3.1707251999999992,4.636590399999999,-14.243906319999999,37.6108,
2022-06-07 00:23:54.751,-5.4333108,7.9512404,-3.1200022,1,0,0,0,-42.641459999999995,41.217094,14.35121792,37.611200000000004,
2022-06-07 00:23:55.001,-5.3158112,8.3323992,-2.51888752,1,0,0,0,13.5219552,-15.446334799999999,-9.746343280000001,37.6116,
2022-06-07 00:23:55.251,-4.955546000000001,7.818310800000001,-4.771436,1,0,0,0,52.9463072,-89.25118400000001,42.175604400000005,37.606,
2022-06-07 00:23:55.501,-4.983914400000001,7.667074,-3.4384807999999993,1,0,0,0,23.687801679999996,-39.517068,31.463406400000004,37.612,
2022-06-07 00:23:55.751,-4.7098092000000005,8.6727328,-3.5063363999999995,1,0,0,0,-6.90975408,3.9658795199999997,-16.2561052,37.610800000000005,
2022-06-07 00:23:56.001,-4.3829922,8.6129312,-2.92170728,1,0,0,0,-57.7780168,43.4561008,16.536582,37.6104,
2022-06-07 00:23:56.251,-4.380788399999999,8.767802,-1.7376904400000002,1,0,0,0,4.180482000000001,24.99268552,-31.848772,37.6132,
2022-06-07 00:23:56.501,-4.7845652,8.810742800000002,-3.4500779999999995,1,0,0,0,50.66099199999999,-80.12687439999999,23.570737480000002,37.6128,
2022-06-07 00:23:56.751,-4.3223252,7.2242896000000005,-3.5064308,1,0,0,0,28.865830840000005,-39.3804784,41.787808,37.6168,
2022-06-07 00:23:57.001,-4.216325144,9.825606,-3.4917688,1,0,0,0,-7.4927183999999984,24.519499999999997,-35.621952,37.6144,
2022-06-07 00:23:57.251,-4.206933520000001,8.4591012,-2.4235264000000005,1,0,0,0,-55.86100840000001,52.970751199999995,8.7902384,37.6084,
2022-06-07 00:23:57.501,-5.183167200000001,8.825407199999999,-2.61875484,1,0,0,0,17.036599824000003,-26.76576,-30.604879024000006,37.6188,
2022-06-07 00:23:57.751,-3.6524944000000006,8.9132908,-3.5555027999999997,1,0,0,0,69.258528,-59.795092000000004,37.8341178,37.620799999999996,
2022-06-07 00:23:58.001,-4.4971384,7.739146399999999,-4.4311044,1,0,0,0,16.6170744,-30.624384,-3.5390228000000015,37.61879999999999,
2022-06-07 00:23:58.251,-4.006434199999999,9.6830852,-3.3320984,1,0,0,0,-92.646328,119.497544,-40.2560996,37.6176,
2022-06-07 00:23:58.501,-4.996183200000001,7.4982983999999995,-2.4373283600000004,1,0,0,0,-35.919503999999996,64.3024716,-5.426834400000001,37.6144,
2022-06-07 00:23:58.751,-4.5887628000000005,9.1248112,-2.918161352,1,0,0,0,28.641462399999995,-48.10249039999999,-8.00000696,37.6164,
2022-06-07 00:23:59.001,-3.900146,8.009991600000001,-3.8398632,1,0,0,0,26.26094,-12.0951056,42.280522360000006,37.6212,
2022-06-07 00:23:59.251,-4.2566732,9.088204,-3.7653943999999995,1,0,0,0,-8.787776,51.05126,-58.931709600000005,37.6144,
2022-06-07 00:23:59.501,-4.784085919999999,8.1018068,-2.8768528000000004,1,0,0,0,-87.8196096,43.63903560000001,-9.395120000000002,37.6168,
2022-06-07 00:23:59.751,-5.50826,8.848314799999999,-2.3783855999999997,1,0,0,0,19.575616,14.453677200000001,-48.785368,37.6196,
2022-06-07 00:24:00.001,-4.602467999999999,8.412043200000001,-3.15594208,1,0,0,0,47.373175200000006,-25.780464000000002,59.8170904,37.6132,
2022-06-07 00:24:00.251,-5.715657600000001,7.7558272,-3.86842368,1,0,0,0,24.709768,21.3121644,-56.148755200000004,37.624,
2022-06-07 00:24:00.501,-5.73827736,8.4383992,-2.7667326399999994,1,0,0,0,-98.32924272,25.13902332,1.7292671999999993,37.623200000000004,
2022-06-07 00:24:00.751,-6.5096996,7.5504324,-3.2205392,1,0,0,0,31.7658724,2.9121828,-46.5463332,37.6156,
2022-06-07 00:24:01.001,-5.245656,7.8466792000000005,-4.0551212,1,0,0,0,31.658540519999995,-29.312205199999994,38.9341488,37.6184,
2022-06-07 00:24:01.251,-5.4277536,7.339872799999999,-4.1628452000000005,1,0,0,0,11.197566799999999,-26.729273199999998,3.09512752,37.620799999999996,
2022-06-07 00:24:01.501,-5.534329199999999,9.042582,-2.5797476,1,0,0,0,-34.11217712,98.931716576,-11.9414608,37.617999999999995,
2022-06-07 00:24:01.751,-4.92065924,7.581966399999999,-2.4416414800000004,1,0,0,0,-39.9024268,29.87314464,-11.319507199999999,37.617999999999995,
2022-06-07 00:24:02.001,-5.189109200000001,8.461308800000001,-4.058570800000001,1,0,0,0,40.7878088,-88.212252,8.7414644,37.619600000000005,
2022-06-07 00:24:02.251,-4.672719600000001,8.185572400000002,-3.07236948,1,0,0,0,27.382948399999997,-18.8146356,45.5634036,37.6216,
2022-06-07 00:24:02.501,-4.3734084,8.8302968,-4.1707050400000005,1,0,0,0,6.736604399999999,35.904804,-35.458533200000005,37.622,
2022-06-07 00:24:02.751,-4.39756032,8.2361752,-2.760216,1,0,0,0,-65.10484360000001,20.643905599999997,5.680493600000001,37.619600000000005,
2022-06-07 00:24:03.001,-5.2561032,8.774998,-2.87139068,1,0,0,0,29.45365488,-32.646356000000004,-19.997556,37.6148,
2022-06-07 00:24:03.251,-3.9365659999999996,8.736266800000001,-3.218429448,1,0,0,0,52.190276000000004,-41.9512224,48.34878,37.617200000000004,
2022-06-07 00:24:03.501,-4.4867876,8.3848208,-4.5165952,1,0,0,0,7.053655759999999,-10.75370548,-23.165861640000003,37.6188,
2022-06-07 00:24:03.751,-4.4903348,8.4832588,-2.9651240000000003,1,0,0,0,-80.2121528,59.951172,-17.4438952,37.6208,
2022-06-07 00:24:04.001,-5.668600799999999,7.8945048,-2.9568819999999993,1,0,0,0,22.93418,-15.129280800000002,-23.1463436,37.6184,
2022-06-07 00:24:04.251,-3.9160559999999998,8.862976799999998,-3.6209627999999996,1,0,0,0,45.797588,-28.5463332,58.35611948,37.62,
2022-06-07 00:24:04.501,-4.5697856,8.3856848,-4.089048399999999,1,0,0,0,-5.4804856,19.6659548,-32.8585252,37.6192,
2022-06-07 00:24:04.751,-4.81408412,8.291762,-2.4739388,1,0,0,0,-66.32686164,28.434146000000002,5.551220800000001,37.6164,
2022-06-07 00:24:05.001,-4.9914848,8.8577976,-2.92582744,1,0,0,0,27.14635936,-16.751268000000003,-29.4658488,37.6184,
2022-06-07 00:24:05.251,-3.8174348000000005,8.5977836,-3.4948353199999995,1,0,0,0,41.941476,-41.96099099999999,54.1463236,37.6136,
2022-06-07 00:24:05.501,-4.2650124,8.769146000000001,-4.08780232,1,0,0,0,5.704869320000001,34.9878104,-32.773175216,37.6184,
2022-06-07 00:24:05.751,-4.3902766,8.367665599999999,-2.7284928,1,0,0,0,-74.7975772,30.656084,-6.6804984,37.6156,
2022-06-07 00:24:06.001,-4.96944208,9.0474664,-2.6741512,1,0,0,0,25.8414608,-20.23901712,-24.095138399999996,37.6116,
2022-06-07 00:24:06.251,-3.7193907999999998,9.0728672,-2.845801088,1,0,0,0,60.639039999999994,-62.073143800000004,63.7634096,37.6172,
2022-06-07 00:24:06.501,-4.30152668,8.3138044,-4.77747304,1,0,0,0,10.6146128,19.629216,-31.748765600000002,37.6156,
2022-06-07 00:24:06.751,-4.2001282,8.306810800000001,-3.1338993600000005,1,0,0,0,-92.6731156,48.253696,-28.102448,37.615199999999994,
2022-06-07 00:24:07.001,-5.6318948,8.179440399999999,-2.0307710400000003,1,0,0,0,2.1365871999999992,31.8829156,-46.8707304,37.6124,
2022-06-07 00:24:07.251,-5.1380264,8.263013200000001,-3.8614271999999996,1,0,0,0,58.8926568,-63.219536,25.465858839999996,37.612,
2022-06-07 00:24:07.501,-5.4071472,7.9626452,-3.5632656000000003,1,0,0,0,12.4877668,-12.960984000000002,30.2073002,37.617999999999995,
2022-06-07 00:24:07.751,-4.4816124,8.421152,-3.1712780000000005,1,0,0,0,-14.468296,23.156091999999997,-20.46097536,37.6088,
2022-06-07 00:24:08.001,-5.910504400000001,8.5076924,-3.1022720000000006,1,0,0,0,21.543911200000004,-56.507332,-34.3804948,37.6128,
2022-06-07 00:24:08.251,-5.1699416,7.8448584,-4.4153856000000005,1,0,0,0,69.41464,-12.4975676,35.5317044,37.6116,
2022-06-07 00:24:08.501,-6.207801199999999,6.533565199999999,-4.3501196,1,0,0,0,-13.2780408,-23.046346399999997,-6.97073508,37.6124,
2022-06-07 00:24:08.751,-6.086659599999999,8.9635104,-3.3929575200000004,1,0,0,0,-11.775591600000002,66.08776399999999,-14.712192,37.6132,
2022-06-07 00:24:09.001,-5.187098079999999,7.109950799999999,-3.1734816,1,0,0,0,-73.0536904,20.817054623999997,-4.4999987599999995,37.611200000000004,
2022-06-07 00:24:09.251,-6.4610123999999995,7.931788,-2.5801313200000004,1,0,0,0,44.536564000000006,-39.0049116,-3.3609820000000004,37.61,
2022-06-07 00:24:09.501,-5.5037552,7.021585600000001,-4.369766,1,0,0,0,86.60732,-45.407333480000005,46.609760800000004,37.60960000000001,
2022-06-07 00:24:09.751,-6.794538399999999,7.092796,-4.497714,1,0,0,0,-11.1146244,-40.3756112,-37.41948624,37.6128,
2022-06-07 00:24:10.001,-6.108414399999999,7.4192295999999995,-3.7468972,1,0,0,0,-50.88048799999999,44.95853880000001,-2.836578400000001,37.6144,
2022-06-07 00:24:10.251,-6.989958000000001,6.6459852,-2.7920344,1,0,0,0,-24.719507200000002,28.368289360000002,9.9658632,37.607600000000005,
2022-06-07 00:24:10.501,-5.9215247999999985,7.735216800000001,-2.6475068,1,0,0,0,16.75853616,7.04877256,-27.52194896,37.592800000000004,
2022-06-07 00:24:10.751,-4.0931695999999995,9.7665616,-3.1378292,1,0,0,0,-42.653688,45.317034400000004,-41.670728,37.587999999999994,
2022-06-07 00:24:11.001,-4.21009548,7.711545600000001,-2.3332448,1,0,0,0,-40.326844799999996,49.85366560000001,5.72926568,37.5872,
2022-06-07 00:24:11.251,-4.535188800000001,9.2545868,-2.9493092919999997,1,0,0,0,27.924388,-40.74394372,-16.9926788,37.586800000000004,
2022-06-07 00:24:11.501,-4.052150800000001,8.153949599999999,-3.5526287999999995,1,0,0,0,33.43414888,-15.800002400000004,41.58780068,37.5968,
2022-06-07 00:24:11.751,-4.7128774,8.9360064,-3.7719119616,1,0,0,0,-12.7560564,43.390262039999996,-50.57560719999999,37.592000000000006,
2022-06-07 00:24:12.001,-5.0407484,8.3745712,-2.06191912,1,0,0,0,-27.331682000000004,-5.2951156,15.60487584,37.5868,
2022-06-07 00:24:12.251,-5.3680452,8.653945600000002,-3.1282444,1,0,0,0,7.341495600000001,-20.460998,-30.3341408,37.5876,
2022-06-07 00:24:12.501,-3.7677916,8.412138800000001,-3.6563273599999997,1,0,0,0,42.902422800000004,-18.282936000000003,39.746336,37.586800000000004,
2022-06-07 00:24:12.751,-4.668215200000001,8.3255908,-4.732716,1,0,0,0,-3.341469423999998,33.6829492,-25.653662800000003,37.5868,
2022-06-07 00:24:13.001,-4.9164426,8.8701652,-2.71545824,1,0,0,0,-85.3024236,48.917033200000006,-35.0219512,37.5868,
2022-06-07 00:24:13.251,-5.7491068,7.77461,-2.47882692,1,0,0,0,17.812197079999997,2.473211600000001,-12.817077359999999,37.5824,
2022-06-07 00:24:13.501,-3.8527048,8.6788656,-3.6790424,1,0,0,0,55.121956,-56.3390204,30.207282640000003,37.584,
2022-06-07 00:24:13.751,-5.0650908,8.2089572,-3.9919619999999996,1,0,0,0,3.719518,-6.5658553600000005,-6.453663200000002,37.580000000000005,
2022-06-07 00:24:14.001,-4.595375600000001,8.7457624,-2.78695584,1,0,0,0,-71.763448,61.09268655999999,-15.880491999999997,37.580400000000004,
2022-06-07 00:24:14.251,-5.940214000000001,8.1074644,-2.46080892,1,0,0,0,3.636580079999999,11.758526799999997,-16.914628456,37.580000000000005,
2022-06-07 00:24:14.501,-3.5454392,8.6676548,-3.7151742000000003,1,0,0,0,66.06093200000001,-60.765768800000004,29.297544400000003,37.5884,
2022-06-07 00:24:14.751,-4.910979200000001,8.1136904,-4.3004736,1,0,0,0,1.8000028000000006,-10.292694000000001,1.6853671999999995,37.578,
2022-06-07 00:24:15.001,-4.6954328,8.9404176,-2.393817048,1,0,0,0,-69.22439200000001,61.9024244,-32.402450640000005,37.5828,
2022-06-07 00:24:15.251,-6.1830728,7.7704852,-2.5282810000000002,1,0,0,0,20.07558636,-7.385340000000001,-8.392689200000001,37.5816,
2022-06-07 00:24:15.501,-3.9085791999999997,8.5318452,-3.8496372,1,0,0,0,51.914632000000005,-50.23903792,26.856085960000005,37.576800000000006,
2022-06-07 00:24:15.751,-5.175403200000001,8.097112000000001,-4.0374856,1,0,0,0,1.4585379600000004,-30.614634000000002,3.2756119999999997,37.576800000000006,
2022-06-07 00:24:16.001,-4.6724312,8.6549056,-2.19791704,1,0,0,0,-45.095112799999995,62.10726079999999,-24.621949599999997,37.5816,
2022-06-07 00:24:16.251,-6.426027999999999,8.0991216,-2.70405232,1,0,0,0,-12.78049188,18.987788400000003,-9.109753360000001,37.578,
2022-06-07 00:24:16.501,-4.3260628,8.1340108,-3.6952388,1,0,0,0,67.73168799999999,-53.2902508,7.663417736,37.576800000000006,
2022-06-07 00:24:16.751,-5.5050008,7.8806064000000005,-4.0886656,1,0,0,0,13.602445,-74.07562519999999,39.0463212,37.5772,
2022-06-07 00:24:17.001,-4.5779324,8.9923624,-2.421228,1,0,0,0,-63.74880399999999,94.724368,-32.251222799999994,37.5724,
2022-06-07 00:24:17.251,-5.4875592,7.5609763999999995,-2.5947945999999997,1,0,0,0,-11.2365952,32.580497879999996,-3.3658467999999995,37.575599999999994,
2022-06-07 00:24:17.501,-4.512377600000001,8.5988384,-3.6904451999999996,1,0,0,0,49.885368,-59.65369568,14.931698,37.5752,
2022-06-07 00:24:17.751,-4.1729096,7.5084568,-3.6227828,1,0,0,0,21.7024406,-39.358536,34.999992400000004,37.5752,
2022-06-07 00:24:18.001,-5.1246096,9.707046799999999,-3.14568836,1,0,0,0,-27.409755239999996,74.6926392,-54.42438800000001,37.5788,
2022-06-07 00:24:18.251,-4.2232244,7.5108556,-2.9323461119999994,1,0,0,0,-51.63897272,33.451211640000004,7.6975652000000006,37.5736,
2022-06-07 00:24:18.501,-5.0802344,9.2000468,-3.3916150000000003,1,0,0,0,45.52926720000001,-57.45854359999999,-5.685364799999999,37.5728,
2022-06-07 00:24:18.751,-4.4125119999999995,8.008652,-3.31724272,1,0,0,0,26.639026160000004,-28.468287199999995,52.2292312,37.565599999999996,
2022-06-07 00:24:19.001,-4.1367768,9.1251012,-4.19179,1,0,0,0,5.9073056,36.195212000000005,-45.587805880000005,37.568400000000004,
2022-06-07 00:24:19.251,-4.2675035999999995,8.1539448,-3.1185656,1,0,0,0,-77.2024532,18.3561008,4.548775199999999,37.57040000000001,
2022-06-07 00:24:19.501,-5.1416688,8.9973452,-2.78800944,1,0,0,0,22.99512848,-13.468336000000004,-36.79757068,37.568000000000005,
2022-06-07 00:24:19.751,-3.8268275999999997,8.272402399999999,-3.6145397599999995,1,0,0,0,44.834132,-26.8487984,56.50000719999999,37.5676,
2022-06-07 00:24:20.001,-4.770093600000001,8.6660212,-3.8317165999999996,1,0,0,0,-12.01707952,69.99512720000001,-67.29514719999999,37.565599999999996,
2022-06-07 00:24:20.251,-5.009216359999999,7.8632592,-2.8243328,1,0,0,0,-64.2536672,-3.3073143599999986,12.0195112,37.5652,
2022-06-07 00:24:20.501,-6.057712,9.151461200000002,-2.6240266400000003,1,0,0,0,12.612212800000002,-8.0707276,-41.3561056,37.562799999999996,
2022-06-07 00:24:20.751,-3.6321752,7.8426532,-4.1211556,1,0,0,0,80.714592,-49.378055599999996,65.16095599999998,37.5608,
2022-06-07 00:24:21.001,-5.049564800000001,9.293784,-3.5067195999999994,1,0,0,0,-28.424394544000002,41.612233599999996,-54.619515199999995,37.570800000000006,
2022-06-07 00:24:21.251,-4.23319256,7.713751199999999,-2.2087476,1,0,0,0,-54.741475200000004,9.370730360000003,26.017079560000003,37.5664,
2022-06-07 00:24:21.501,-4.768081199999999,9.6135012,-3.597098,1,0,0,0,49.9853424,-42.2170712,-22.502437559999997,37.563199999999995,
2022-06-07 00:24:21.751,-4.5279996,7.413574800000001,-3.7105728,1,0,0,0,33.6439048,-32.37071184,43.175584799999996,37.56,
2022-06-07 00:24:22.001,-3.91212628,10.1185896,-3.0949872,1,0,0,0,-60.30001039999999,73.96344359999999,-47.9194552,37.5588,
2022-06-07 00:24:22.251,-5.514872,7.7578347999999995,-2.43521952,1,0,0,0,-19.3048816,-2.8317099999999993,3.0024311999999984,37.5584,
2022-06-07 00:24:22.501,-3.7444056,8.7994308,-3.9824728,1,0,0,0,72.360984,-63.9731968,2.6439093600000003,37.559200000000004,
2022-06-07 00:24:22.751,-4.5992088,7.3801288,-4.427847,1,0,0,0,20.8268076,-34.8244136,38.263392399999994,37.564,
2022-06-07 00:24:23.001,-3.77516908,10.3382428,-2.9895625592,1,0,0,0,-69.7609896,83.099984,-52.9731692,37.56,
2022-06-07 00:24:23.251,-5.772299599999999,7.8518539999999994,-2.42017328,1,0,0,0,-15.4317072,14.680489600000001,-5.802439599999999,37.56,
2022-06-07 00:24:23.501,-3.2747851999999993,8.7866868,-4.178851600000001,1,0,0,0,63.848796,-83.2829824,19.192690176,37.5588,
2022-06-07 00:24:23.751,-4.8398652,8.134397600000002,-4.1805764,1,0,0,0,21.509759999999996,-25.4390152,9.6390348,37.5564,
2022-06-07 00:24:24.001,-4.1155964,9.379365600000002,-2.6914984,1,0,0,0,-94.434164,102.3122048,-37.202441199999996,37.55519999999999,
2022-06-07 00:24:24.251,-5.605346,8.0212004,-2.568918,1,0,0,0,23.4097628,-0.42682519999999924,-20.8024444,37.557199999999995,
2022-06-07 00:24:24.501,-3.695718,8.540757600000001,-3.78207,1,0,0,0,63.06342000000001,-71.45609112,44.770722000000006,37.556799999999996,
2022-06-07 00:24:24.751,-5.060300000000001,8.2507488,-4.2628075999999995,1,0,0,0,-2.0316976799999997,1.7585324000000027,-17.14146,37.5492,
2022-06-07 00:24:25.001,-4.71373832,8.522073200000001,-2.5340308,1,0,0,0,-75.92932868,52.7731888,-9.292691999999999,37.550399999999996,
2022-06-07 00:24:25.251,-5.5090276,8.3669096,-2.7312712799999996,1,0,0,0,26.790234800000004,-14.0219652,-19.93170648,37.5504,
2022-06-07 00:24:25.501,-3.8224192,8.777966,-3.3703384279999993,1,0,0,0,46.734152,-42.375614000000006,56.009738639999995,37.5472,
2022-06-07 00:24:25.751,-5.425739999999999,8.539226000000001,-3.0986304000000002,1,0,0,0,-45.29269976,34.546368,-61.7340956,37.5524,
2022-06-07 00:24:26.001,-4.306128,8.1314244,-2.7187166,1,0,0,0,-45.2048376,32.6292896,17.2902432,37.5516,
2022-06-07 00:24:26.251,-5.556276800000001,8.6393784,-2.7248504,1,0,0,0,40.32190335999999,-10.429243999999999,-24.52926824,37.548399999999994,
2022-06-07 00:24:26.501,-4.539021600000001,7.9377303999999995,-3.2980744,1,0,0,0,26.917105879999998,-28.317118,57.3633976,37.5432,
2022-06-07 00:24:26.751,-4.5861744,8.9985944,-3.8016220000000005,1,0,0,0,9.785368000000004,-8.692672800000002,-49.91217656,37.55,
2022-06-07 00:24:27.001,-5.9850672000000005,7.713272000000001,-2.2509172,1,0,0,0,-66.263384,64.66100052,5.0073164,37.5392,
2022-06-07 00:24:27.251,-6.225244400000001,7.6227952000000005,-3.0904828,1,0,0,0,7.017064400000001,-6.060976,-58.956103999999996,37.544799999999995,
2022-06-07 00:24:27.501,-5.584260799999999,8.0131552,-3.7902176,1,0,0,0,36.726828,-23.587800440000002,37.99755436,37.5432,
2022-06-07 00:24:27.751,-5.7216976,7.0449712,-3.9313904,1,0,0,0,9.317080559999999,-17.46829316,4.2219492,37.54,
2022-06-07 00:24:28.001,-5.6013204,8.842465599999999,-2.9875496,1,0,0,0,-21.912200400000003,62.11950008000001,-11.931701600000002,37.5392,
2022-06-07 00:24:28.251,-5.1521144,7.32588,-2.63341856,1,0,0,0,-46.24634204000001,13.7073252,13.1609788,37.5392,
2022-06-07 00:24:28.501,-5.1826884,8.689021200000001,-2.6045705359999998,1,0,0,0,29.041415999999998,-36.33898,-13.63902792,37.5396,
2022-06-07 00:24:28.751,-4.523974,8.6617088,-3.7353956,1,0,0,0,72.539028,-61.98535124,47.2634196,37.5336,
2022-06-07 00:24:29.001,-5.287634400000001,7.139856,-4.2355887999999995,1,0,0,0,4.675613920000001,-24.729278920000002,-14.651220160000003,37.538399999999996,
2022-06-07 00:24:29.251,-4.9846816,9.3199416,-2.9140397199999994,1,0,0,0,-45.68046999999999,41.885311599999994,-31.024393600000003,37.538799999999995,
2022-06-07 00:24:29.501,-5.948457199999999,7.247002000000001,-2.65757,1,0,0,0,-12.017100000000001,9.8024276,-4.265846000000002,37.535599999999995,
